"","REF_DATE","Type.of.crop","GEO","Average.farm.price..dollars.per.tonne.","Average.yield..kilograms.per.hectare.","Production..metric.tonnes.","Seeded.area..acres.","Seeded.area..hectares.","Total.farm.value..dollars."
"9445",1949,"Beans, all dry (white and coloured)","NL",NA,NA,0,NA,NA,NA
"9446",1949,"Beans, all dry (white and coloured)","NS",NA,NA,0,NA,NA,NA
"9447",1949,"Beans, all dry (white and coloured)","ON",122,1310,42900,80900,32700,5239
"9448",1949,"Beans, all dry (white and coloured)","PE",NA,NA,0,NA,NA,NA
"9449",1949,"Beans, all dry (white and coloured)","QC",164,1000,550,1300,550,90
"9450",1949,"Beans, all dry (white and coloured)","SK",NA,NA,0,NA,NA,NA
"9451",1949,"Buckwheat","AB",NA,NA,0,NA,NA,NA
"9452",1949,"Buckwheat","BC",NA,NA,0,NA,NA,NA
"9453",1949,"Buckwheat","MB",61,875,700,2100,800,43
"9454",1949,"Buckwheat","NB",59,1395,5650,10000,4050,333
"9455",1949,"Buckwheat","NL",NA,NA,0,NA,NA,NA
"9456",1949,"Buckwheat","NS",NA,NA,0,NA,NA,NA
"9457",1949,"Buckwheat","ON",56,1125,29000,63800,25800,1613
"9458",1949,"Buckwheat","PE",NA,NA,0,NA,NA,NA
"9459",1949,"Buckwheat","QC",57,1090,22250,50300,20400,1276
"9460",1949,"Buckwheat","SK",NA,NA,0,NA,NA,NA
"9461",1949,"Canola (rapeseed)","AB",NA,NA,0,NA,NA,NA
"9462",1949,"Canola (rapeseed)","BC",NA,NA,0,NA,NA,NA
"9463",1949,"Canola (rapeseed)","MB",0,0,0,0,0,0
"9464",1949,"Canola (rapeseed)","NB",NA,NA,0,NA,NA,NA
"9465",1949,"Canola (rapeseed)","NL",NA,NA,0,NA,NA,NA
"9466",1949,"Canola (rapeseed)","NS",NA,NA,0,NA,NA,NA
"9467",1949,"Canola (rapeseed)","ON",NA,NA,0,NA,NA,NA
"9468",1949,"Canola (rapeseed)","PE",NA,NA,0,NA,NA,NA
"9469",1949,"Canola (rapeseed)","QC",NA,NA,0,NA,NA,NA
"9470",1949,"Canola (rapeseed)","SK",110,950,7700,20000,8100,850
"9471",1949,"Corn for grain","AB",NA,NA,0,NA,NA,NA
"9472",1949,"Corn for grain","BC",NA,NA,0,NA,NA,NA
"9473",1949,"Corn for grain","MB",37,1575,14000,22000,8900,522
"9474",1949,"Corn for grain","NB",NA,NA,0,NA,NA,NA
"9475",1949,"Corn for grain","NL",NA,NA,0,NA,NA,NA
"9476",1949,"Corn for grain","NS",NA,NA,0,NA,NA,NA
"9477",1949,"Corn for grain","ON",51,3280,341000,256000,104000,17438
"9478",1949,"Corn for grain","PE",NA,NA,0,NA,NA,NA
"9479",1949,"Corn for grain","QC",0,0,0,0,0,0
"9480",1949,"Corn for grain","SK",NA,NA,0,NA,NA,NA
"9481",1949,"Corn for silage","AB",0.7,10000,4000,1000,400,28
"9482",1949,"Corn for silage","BC",0.88,24710,42000,4100,1700,368
"9483",1949,"Corn for silage","MB",0.89,10740,73000,16900,6800,648
"9484",1949,"Corn for silage","NB",0,0,0,0,0,0
"9485",1949,"Corn for silage","NL",NA,NA,0,NA,NA,NA
"9486",1949,"Corn for silage","NS",0,0,0,0,0,0
"9487",1949,"Corn for silage","ON",0.64,22470,2966000,327000,132000,18966
"9488",1949,"Corn for silage","PE",0,0,0,0,0,0
"9489",1949,"Corn for silage","QC",0.88,21200,670000,78000,31600,5912
"9490",1949,"Corn for silage","SK",1.55,500,8000,3900,1600,124
"9491",1949,"Flaxseed","AB",130,520,5700,28000,11000,742
"9492",1949,"Flaxseed","BC",136,945,900,2400,950,122
"9493",1949,"Flaxseed","MB",131,510,29200,140000,57000,3811
"9494",1949,"Flaxseed","NB",NA,NA,0,NA,NA,NA
"9495",1949,"Flaxseed","NL",NA,NA,0,NA,NA,NA
"9496",1949,"Flaxseed","NS",NA,NA,0,NA,NA,NA
"9497",1949,"Flaxseed","ON",130,740,5900,19600,7950,769
"9498",1949,"Flaxseed","PE",NA,NA,0,NA,NA,NA
"9499",1949,"Flaxseed","QC",0,0,0,0,0,0
"9500",1949,"Flaxseed","SK",131,310,15200,122000,49000,1986
"9501",1949,"Lentils","AB",NA,NA,0,NA,NA,NA
"9502",1949,"Lentils","BC",NA,NA,0,NA,NA,NA
"9503",1949,"Lentils","MB",NA,NA,0,NA,NA,NA
"9504",1949,"Lentils","NB",NA,NA,0,NA,NA,NA
"9505",1949,"Lentils","NL",NA,NA,0,NA,NA,NA
"9506",1949,"Lentils","NS",NA,NA,0,NA,NA,NA
"9507",1949,"Lentils","ON",NA,NA,0,NA,NA,NA
"9508",1949,"Lentils","PE",NA,NA,0,NA,NA,NA
"9509",1949,"Lentils","QC",NA,NA,0,NA,NA,NA
"9510",1949,"Lentils","SK",NA,NA,0,NA,NA,NA
"9511",1949,"Mixed grains","AB",36,795,14100,43700,17700,511
"9512",1949,"Mixed grains","BC",48,2175,1850,2100,850,88
"9513",1949,"Mixed grains","MB",38,1365,15000,27200,11000,573
"9514",1949,"Mixed grains","NB",45,1880,2350,3100,1250,105
"9515",1949,"Mixed grains","NL",NA,NA,0,NA,NA,NA
"9516",1949,"Mixed grains","NS",51,1930,4050,5200,2100,206
"9517",1949,"Mixed grains","ON",48,1780,791100,1098000,444300,37596
"9518",1949,"Mixed grains","PE",48,2070,45900,54900,22200,2206
"9519",1949,"Mixed grains","QC",57,1310,103500,195000,78900,5932
"9520",1949,"Mixed grains","SK",37,1010,8200,20000,8100,307
"9521",1949,"Mustard seed","AB",NA,NA,0,NA,NA,NA
"9522",1949,"Mustard seed","BC",NA,NA,0,NA,NA,NA
"9523",1949,"Mustard seed","MB",NA,NA,0,NA,NA,NA
"9524",1949,"Mustard seed","NB",NA,NA,0,NA,NA,NA
"9525",1949,"Mustard seed","NL",NA,NA,0,NA,NA,NA
"9526",1949,"Mustard seed","NS",NA,NA,0,NA,NA,NA
"9527",1949,"Mustard seed","ON",NA,NA,0,NA,NA,NA
"9528",1949,"Mustard seed","PE",NA,NA,0,NA,NA,NA
"9529",1949,"Mustard seed","QC",NA,NA,0,NA,NA,NA
"9530",1949,"Mustard seed","SK",NA,NA,0,NA,NA,NA
"9531",1949,"Oats","AB",47,885,848000,2369000,959000,39600
"9532",1949,"Oats","BC",53,1915,74900,96600,39100,3984
"9533",1949,"Oats","MB",50,1185,770000,1605000,650000,38423
"9534",1949,"Oats","NB",56,1410,97000,170000,68800,5409
"9535",1949,"Oats","NL",NA,NA,0,NA,NA,NA
"9536",1949,"Oats","NS",60,1525,38450,62300,25200,2293
"9537",1949,"Oats","ON",54,1315,959800,1804000,730100,52280
"9538",1949,"Oats","PE",53,1485,62550,104000,42100,3326
"9539",1949,"Oats","QC",58,950,536100,1396000,564900,31284
"9540",1949,"Oats","SK",48,960,1311000,3381000,1368000,62900
"9541",1949,"Peas, dry","AB",130,1045,2300,5500,2200,298
"9542",1949,"Peas, dry","BC",83,1430,2000,3500,1400,166
"9543",1949,"Peas, dry","MB",72,1365,5450,10000,4000,390
"9544",1949,"Peas, dry","NB",NA,NA,0,NA,NA,NA
"9545",1949,"Peas, dry","NL",NA,NA,0,NA,NA,NA
"9546",1949,"Peas, dry","NS",NA,NA,0,NA,NA,NA
"9547",1949,"Peas, dry","ON",91,1040,8250,19700,7950,748
"9548",1949,"Peas, dry","PE",NA,NA,0,NA,NA,NA
"9549",1949,"Peas, dry","QC",147,975,1800,4600,1850,264
"9550",1949,"Peas, dry","SK",84,1500,1200,2000,800,101
"9551",1949,"Rye, all","AB",46,460,60900,325000,132000,2808
"9552",1949,"Rye, all","BC",48,1335,800,1600,600,38
"9553",1949,"Rye, all","MB",47,1040,19200,46100,18500,892
"9554",1949,"Rye, all","NB",NA,NA,0,NA,NA,NA
"9555",1949,"Rye, all","NL",NA,NA,0,NA,NA,NA
"9556",1949,"Rye, all","NS",0,0,0,0,0,0
"9557",1949,"Rye, all","ON",52,1320,55500,104000,42100,2905
"9558",1949,"Rye, all","PE",NA,NA,0,NA,NA,NA
"9559",1949,"Rye, all","QC",59,1055,2000,4800,1900,117
"9560",1949,"Rye, all","SK",47,410,120500,724000,293000,5700
"9561",1949,"Rye, fall remaining","AB",46,480,33000,NA,NA,1521
"9562",1949,"Rye, fall remaining","BC",NA,NA,0,NA,NA,NA
"9563",1949,"Rye, fall remaining","MB",47,1065,17000,NA,NA,791
"9564",1949,"Rye, fall remaining","NB",NA,NA,0,NA,NA,NA
"9565",1949,"Rye, fall remaining","NL",NA,NA,0,NA,NA,NA
"9566",1949,"Rye, fall remaining","NS",NA,NA,0,NA,NA,NA
"9567",1949,"Rye, fall remaining","ON",NA,NA,0,NA,NA,NA
"9568",1949,"Rye, fall remaining","PE",NA,NA,0,NA,NA,NA
"9569",1949,"Rye, fall remaining","QC",NA,NA,0,NA,NA,NA
"9570",1949,"Rye, fall remaining","SK",47,340,76000,NA,NA,3600
"9571",1949,"Rye, spring","AB",46,445,27900,155000,63000,1287
"9572",1949,"Rye, spring","BC",NA,NA,0,NA,NA,NA
"9573",1949,"Rye, spring","MB",46,880,2200,6100,2500,101
"9574",1949,"Rye, spring","NB",NA,NA,0,NA,NA,NA
"9575",1949,"Rye, spring","NL",NA,NA,0,NA,NA,NA
"9576",1949,"Rye, spring","NS",NA,NA,0,NA,NA,NA
"9577",1949,"Rye, spring","ON",NA,NA,0,NA,NA,NA
"9578",1949,"Rye, spring","PE",NA,NA,0,NA,NA,NA
"9579",1949,"Rye, spring","QC",NA,NA,0,NA,NA,NA
"9580",1949,"Rye, spring","SK",47,655,44500,167000,68000,2100
"9581",1949,"Soybeans","AB",NA,NA,0,NA,NA,NA
"9582",1949,"Soybeans","BC",NA,NA,0,NA,NA,NA
"9583",1949,"Soybeans","MB",NA,NA,0,NA,NA,NA
"9584",1949,"Soybeans","NB",NA,NA,0,NA,NA,NA
"9585",1949,"Soybeans","NL",NA,NA,0,NA,NA,NA
"9586",1949,"Soybeans","NS",NA,NA,0,NA,NA,NA
"9587",1949,"Soybeans","ON",83,1685,71000,104000,42100,5899
"9588",1949,"Soybeans","PE",NA,NA,0,NA,NA,NA
"9589",1949,"Soybeans","QC",NA,NA,0,NA,NA,NA
"9590",1949,"Soybeans","SK",NA,NA,0,NA,NA,NA
"9591",1949,"Sugar beets","AB",1.5,22700,297500,32367,13100,4476
"9592",1949,"Sugar beets","BC",NA,NA,0,NA,NA,NA
"9593",1949,"Sugar beets","MB",1.58,18200,115000,15562,6300,1817
"9594",1949,"Sugar beets","NB",NA,NA,0,NA,NA,NA
"9595",1949,"Sugar beets","NL",NA,NA,0,NA,NA,NA
"9596",1949,"Sugar beets","NS",NA,NA,0,NA,NA,NA
"9597",1949,"Sugar beets","ON",1.5,24900,304300,30050,12200,4565
"9598",1949,"Sugar beets","PE",NA,NA,0,NA,NA,NA
"9599",1949,"Sugar beets","QC",1.43,24900,62200,6237,2500,891
"9600",1949,"Sugar beets","SK",NA,NA,0,NA,NA,NA
"9601",1949,"Sunflower seed","AB",0,0,0,0,0,0
"9602",1949,"Sunflower seed","BC",NA,NA,0,NA,NA,NA
"9603",1949,"Sunflower seed","MB",84,475,11600,60000,24300,969
"9604",1949,"Sunflower seed","NB",NA,NA,0,NA,NA,NA
"9605",1949,"Sunflower seed","NL",NA,NA,0,NA,NA,NA
"9606",1949,"Sunflower seed","NS",NA,NA,0,NA,NA,NA
"9607",1949,"Sunflower seed","ON",NA,NA,0,NA,NA,NA
"9608",1949,"Sunflower seed","PE",NA,NA,0,NA,NA,NA
"9609",1949,"Sunflower seed","QC",NA,NA,0,NA,NA,NA
"9610",1949,"Sunflower seed","SK",0,0,0,0,0,0
"9611",1949,"Tame hay","AB",1.87,2400,1009000,1030000,420000,18857
"9612",1949,"Tame hay","BC",2.34,4850,602000,306000,124000,14116
"9613",1949,"Tame hay","MB",1.46,3700,481000,327000,130000,7042
"9614",1949,"Tame hay","NB",1.6,2910,577000,489000,198000,9222
"9615",1949,"Tame hay","NL",NA,NA,0,NA,NA,NA
"9616",1949,"Tame hay","NS",1.82,4030,596000,365000,148000,10840
"9617",1949,"Tame hay","ON",2.34,2890,3817000,3267000,1322000,89493
"9618",1949,"Tame hay","PE",1.43,4460,388000,214000,87000,5564
"9619",1949,"Tame hay","QC",2.39,2690,4170000,3831100,1550000,99755
"9620",1949,"Tame hay","SK",1.67,2800,589000,517000,210000,9816
"9621",1949,"Wheat, all","AB",58,875,2803000,7900000,3197000,161710
"9622",1949,"Wheat, all","BC",62,1755,85200,120000,48600,5293
"9623",1949,"Wheat, all","MB",60,1210,1416000,2887000,1168000,84760
"9624",1949,"Wheat, all","NB",69,1520,1750,2900,1150,120
"9625",1949,"Wheat, all","NL",NA,NA,0,NA,NA,NA
"9626",1949,"Wheat, all","NS",63,1455,800,1300,550,50
"9627",1949,"Wheat, all","ON",65,2000,585300,723700,292500,38074
"9628",1949,"Wheat, all","PE",69,1520,2050,3300,1350,141
"9629",1949,"Wheat, all","QC",67,1230,5900,11800,4800,395
"9630",1949,"Wheat, all","SK",59,795,5062000,15737000,6369000,299460
"9631",1949,"Wheat, durum","AB",NA,NA,0,NA,NA,NA
"9632",1949,"Wheat, durum","BC",NA,NA,0,NA,NA,NA
"9633",1949,"Wheat, durum","MB",NA,NA,0,NA,NA,NA
"9634",1949,"Wheat, durum","NB",NA,NA,0,NA,NA,NA
"9635",1949,"Wheat, durum","NL",NA,NA,0,NA,NA,NA
"9636",1949,"Wheat, durum","NS",NA,NA,0,NA,NA,NA
"9637",1949,"Wheat, durum","ON",NA,NA,0,NA,NA,NA
"9638",1949,"Wheat, durum","PE",NA,NA,0,NA,NA,NA
"9639",1949,"Wheat, durum","QC",NA,NA,0,NA,NA,NA
"9640",1949,"Wheat, durum","SK",NA,NA,0,NA,NA,NA
"9641",1949,"Wheat, spring","AB",NA,NA,0,NA,NA,NA
"9642",1949,"Wheat, spring","BC",NA,NA,0,NA,NA,NA
"9643",1949,"Wheat, spring","MB",NA,NA,0,NA,NA,NA
"9644",1949,"Wheat, spring","NB",NA,NA,0,NA,NA,NA
"9645",1949,"Wheat, spring","NL",NA,NA,0,NA,NA,NA
"9646",1949,"Wheat, spring","NS",NA,NA,0,NA,NA,NA
"9647",1949,"Wheat, spring","ON",65,1215,27300,55700,22500,1775
"9648",1949,"Wheat, spring","PE",NA,NA,0,NA,NA,NA
"9649",1949,"Wheat, spring","QC",NA,NA,0,NA,NA,NA
"9650",1949,"Wheat, spring","SK",NA,NA,0,NA,NA,NA
"9651",1949,"Wheat, winter remaining","AB",NA,NA,0,NA,NA,NA
"9652",1949,"Wheat, winter remaining","BC",NA,NA,0,NA,NA,NA
"9653",1949,"Wheat, winter remaining","MB",NA,NA,0,NA,NA,NA
"9654",1949,"Wheat, winter remaining","NB",NA,NA,0,NA,NA,NA
"9655",1949,"Wheat, winter remaining","NL",NA,NA,0,NA,NA,NA
"9656",1949,"Wheat, winter remaining","NS",NA,NA,0,NA,NA,NA
"9657",1949,"Wheat, winter remaining","ON",65,2065,558000,NA,NA,36299
"9658",1949,"Wheat, winter remaining","PE",NA,NA,0,NA,NA,NA
"9659",1949,"Wheat, winter remaining","QC",NA,NA,0,NA,NA,NA
"9660",1949,"Wheat, winter remaining","SK",NA,NA,0,NA,NA,NA
"9661",1950,"Barley","AB",51,1190,1219000,2534000,1025000,61600
"9662",1950,"Barley","BC",53,1060,10700,25000,10100,566
"9663",1950,"Barley","MB",52,1720,1197000,1717000,695000,62700
"9664",1950,"Barley","NB",60,2050,9950,12000,4850,593
"9665",1950,"Barley","NL",NA,NA,0,NA,NA,NA
"9666",1950,"Barley","NS",60,2000,3700,4600,1850,221
"9667",1950,"Barley","ON",60,2020,156800,192000,77700,9360
"9668",1950,"Barley","PE",57,1910,4200,5400,2200,241
"9669",1950,"Barley","QC",61,1620,43200,66100,26700,2637
"9670",1950,"Barley","SK",50,1265,1002000,1954000,791000,50600
"9671",1950,"Beans, all dry (white and coloured)","AB",NA,NA,0,NA,NA,NA
"9672",1950,"Beans, all dry (white and coloured)","BC",NA,NA,0,NA,NA,NA
"9673",1950,"Beans, all dry (white and coloured)","MB",NA,NA,0,NA,NA,NA
"9674",1950,"Beans, all dry (white and coloured)","NB",NA,NA,0,NA,NA,NA
"9675",1950,"Beans, all dry (white and coloured)","NL",NA,NA,0,NA,NA,NA
"9676",1950,"Beans, all dry (white and coloured)","NS",NA,NA,0,NA,NA,NA
"9677",1950,"Beans, all dry (white and coloured)","ON",176,1210,31800,64900,26300,5606
"9678",1950,"Beans, all dry (white and coloured)","PE",NA,NA,0,NA,NA,NA
"9679",1950,"Beans, all dry (white and coloured)","QC",176,1125,450,1000,400,79
"9680",1950,"Beans, all dry (white and coloured)","SK",NA,NA,0,NA,NA,NA
"9681",1950,"Buckwheat","AB",NA,NA,0,NA,NA,NA
"9682",1950,"Buckwheat","BC",NA,NA,0,NA,NA,NA
"9683",1950,"Buckwheat","MB",61,825,2150,6500,2600,132
"9684",1950,"Buckwheat","NB",62,1665,7000,10400,4200,431
"9685",1950,"Buckwheat","NL",NA,NA,0,NA,NA,NA
"9686",1950,"Buckwheat","NS",NA,NA,0,NA,NA,NA
"9687",1950,"Buckwheat","ON",57,1350,27850,51000,20600,1600
"9688",1950,"Buckwheat","PE",NA,NA,0,NA,NA,NA
"9689",1950,"Buckwheat","QC",64,1395,26950,47600,19300,1721
"9690",1950,"Buckwheat","SK",NA,NA,0,NA,NA,NA
"9691",1950,"Canola (rapeseed)","AB",NA,NA,0,NA,NA,NA
"9692",1950,"Canola (rapeseed)","BC",NA,NA,0,NA,NA,NA
"9693",1950,"Canola (rapeseed)","MB",0,0,0,0,0,0
"9694",1950,"Canola (rapeseed)","NB",NA,NA,0,NA,NA,NA
"9695",1950,"Canola (rapeseed)","NL",NA,NA,0,NA,NA,NA
"9696",1950,"Canola (rapeseed)","NS",NA,NA,0,NA,NA,NA
"9697",1950,"Canola (rapeseed)","ON",NA,NA,0,NA,NA,NA
"9698",1950,"Canola (rapeseed)","PE",NA,NA,0,NA,NA,NA
"9699",1950,"Canola (rapeseed)","QC",NA,NA,0,NA,NA,NA
"9700",1950,"Canola (rapeseed)","SK",100,250,50,400,200,5
"9701",1950,"Corn for grain","AB",NA,NA,0,NA,NA,NA
"9702",1950,"Corn for grain","BC",NA,NA,0,NA,NA,NA
"9703",1950,"Corn for grain","MB",37,820,9900,30000,12100,370
"9704",1950,"Corn for grain","NB",NA,NA,0,NA,NA,NA
"9705",1950,"Corn for grain","NL",NA,NA,0,NA,NA,NA
"9706",1950,"Corn for grain","NS",NA,NA,0,NA,NA,NA
"9707",1950,"Corn for grain","ON",64,3055,348000,281000,114000,22215
"9708",1950,"Corn for grain","PE",NA,NA,0,NA,NA,NA
"9709",1950,"Corn for grain","QC",0,0,0,0,0,0
"9710",1950,"Corn for grain","SK",NA,NA,0,NA,NA,NA
"9711",1950,"Corn for silage","AB",0.82,23330,21000,2300,900,172
"9712",1950,"Corn for silage","BC",0.98,23570,33000,3400,1400,324
"9713",1950,"Corn for silage","MB",0.88,11180,76000,16900,6800,672
"9714",1950,"Corn for silage","NB",0,0,0,0,0,0
"9715",1950,"Corn for silage","NL",NA,NA,0,NA,NA,NA
"9716",1950,"Corn for silage","NS",0,0,0,0,0,0
"9717",1950,"Corn for silage","ON",0.54,24050,3319000,342000,138000,18039
"9718",1950,"Corn for silage","PE",0,0,0,0,0,0
"9719",1950,"Corn for silage","QC",0.74,21660,821000,93600,37900,6064
"9720",1950,"Corn for silage","SK",1.22,500,9000,4500,1800,110
"9721",1950,"Flaxseed","AB",137,535,10200,48000,19000,1400
"9722",1950,"Flaxseed","BC",139,485,750,3800,1550,104
"9723",1950,"Flaxseed","MB",135,610,79600,323000,131000,10778
"9724",1950,"Flaxseed","NB",NA,NA,0,NA,NA,NA
"9725",1950,"Flaxseed","NL",NA,NA,0,NA,NA,NA
"9726",1950,"Flaxseed","NS",NA,NA,0,NA,NA,NA
"9727",1950,"Flaxseed","ON",136,715,11350,39200,15850,1542
"9728",1950,"Flaxseed","PE",NA,NA,0,NA,NA,NA
"9729",1950,"Flaxseed","QC",0,0,0,0,0,0
"9730",1950,"Flaxseed","SK",140,350,24100,170000,69000,3372
"9731",1950,"Lentils","AB",NA,NA,0,NA,NA,NA
"9732",1950,"Lentils","BC",NA,NA,0,NA,NA,NA
"9733",1950,"Lentils","MB",NA,NA,0,NA,NA,NA
"9734",1950,"Lentils","NB",NA,NA,0,NA,NA,NA
"9735",1950,"Lentils","NL",NA,NA,0,NA,NA,NA
"9736",1950,"Lentils","NS",NA,NA,0,NA,NA,NA
"9737",1950,"Lentils","ON",NA,NA,0,NA,NA,NA
"9738",1950,"Lentils","PE",NA,NA,0,NA,NA,NA
"9739",1950,"Lentils","QC",NA,NA,0,NA,NA,NA
"9740",1950,"Lentils","SK",NA,NA,0,NA,NA,NA
"9741",1950,"Mixed grains","AB",44,1260,30200,59200,24000,1317
"9742",1950,"Mixed grains","BC",48,2000,2100,2600,1050,101
"9743",1950,"Mixed grains","MB",44,1765,23100,32400,13100,1021
"9744",1950,"Mixed grains","NB",54,2315,4400,4700,1900,238
"9745",1950,"Mixed grains","NL",NA,NA,0,NA,NA,NA
"9746",1950,"Mixed grains","NS",58,2115,5500,6400,2600,320
"9747",1950,"Mixed grains","ON",47,2420,996400,1017000,411600,46863
"9748",1950,"Mixed grains","PE",49,2320,59200,63000,25500,2898
"9749",1950,"Mixed grains","QC",65,1765,151500,212000,85800,9869
"9750",1950,"Mixed grains","SK",43,1050,10200,24000,9700,442
"9751",1950,"Mustard seed","AB",NA,NA,0,NA,NA,0
"9752",1950,"Mustard seed","BC",NA,NA,0,NA,NA,NA
"9753",1950,"Mustard seed","MB",NA,NA,0,NA,NA,NA
"9754",1950,"Mustard seed","NB",NA,NA,0,NA,NA,NA
"9755",1950,"Mustard seed","NL",NA,NA,0,NA,NA,NA
"9756",1950,"Mustard seed","NS",NA,NA,0,NA,NA,NA
"9757",1950,"Mustard seed","ON",NA,NA,0,NA,NA,NA
"9758",1950,"Mustard seed","PE",NA,NA,0,NA,NA,NA
"9759",1950,"Mustard seed","QC",NA,NA,0,NA,NA,NA
"9760",1950,"Mustard seed","SK",NA,NA,0,NA,NA,NA
"9761",1950,"Oats","AB",45,1120,1188000,2617000,1059000,53130
"9762",1950,"Oats","BC",47,1155,48100,103000,41700,2247
"9763",1950,"Oats","MB",47,1655,1021000,1522000,616000,47664
"9764",1950,"Oats","NB",58,1715,115200,166000,67200,6723
"9765",1950,"Oats","NL",NA,NA,0,NA,NA,NA
"9766",1950,"Oats","NS",66,1755,42700,60200,24350,2797
"9767",1950,"Oats","ON",58,1720,1257500,1804000,730100,73387
"9768",1950,"Oats","PE",57,1675,70550,104000,42100,4027
"9769",1950,"Oats","QC",64,1255,726200,1427000,577500,46620
"9770",1950,"Oats","SK",45,1260,1727000,3381000,1368000,77280
"9771",1950,"Peas, dry","AB",105,910,2550,7000,2800,268
"9772",1950,"Peas, dry","BC",111,1065,1600,3700,1500,177
"9773",1950,"Peas, dry","MB",75,1425,5700,10000,4000,430
"9774",1950,"Peas, dry","NB",NA,NA,0,NA,NA,NA
"9775",1950,"Peas, dry","NL",NA,NA,0,NA,NA,NA
"9776",1950,"Peas, dry","NS",NA,NA,0,NA,NA,NA
"9777",1950,"Peas, dry","ON",110,1075,5750,13200,5350,633
"9778",1950,"Peas, dry","PE",NA,NA,0,NA,NA,NA
"9779",1950,"Peas, dry","QC",160,1125,1800,3900,1600,288
"9780",1950,"Peas, dry","SK",80,875,350,1000,400,28
"9781",1950,"Rye, all","AB",52,745,82700,274000,111000,4290
"9782",1950,"Rye, all","BC",56,1250,1000,1900,800,56
"9783",1950,"Rye, all","MB",51,990,33100,82400,33400,1703
"9784",1950,"Rye, all","NB",NA,NA,0,NA,NA,NA
"9785",1950,"Rye, all","NL",NA,NA,0,NA,NA,NA
"9786",1950,"Rye, all","NS",0,0,0,0,0,0
"9787",1950,"Rye, all","ON",55,1280,46500,89700,36300,2562
"9788",1950,"Rye, all","PE",NA,NA,0,NA,NA,NA
"9789",1950,"Rye, all","QC",65,1160,2200,4600,1900,143
"9790",1950,"Rye, all","SK",51,595,165400,685000,277000,8450
"9791",1950,"Rye, fall remaining","AB",52,785,44000,NA,NA,2277
"9792",1950,"Rye, fall remaining","BC",NA,NA,0,NA,NA,NA
"9793",1950,"Rye, fall remaining","MB",51,1000,28000,NA,NA,1441
"9794",1950,"Rye, fall remaining","NB",NA,NA,0,NA,NA,NA
"9795",1950,"Rye, fall remaining","NL",NA,NA,0,NA,NA,NA
"9796",1950,"Rye, fall remaining","NS",NA,NA,0,NA,NA,NA
"9797",1950,"Rye, fall remaining","ON",NA,NA,0,NA,NA,NA
"9798",1950,"Rye, fall remaining","PE",NA,NA,0,NA,NA,NA
"9799",1950,"Rye, fall remaining","QC",NA,NA,0,NA,NA,NA
"9800",1950,"Rye, fall remaining","SK",51,535,106000,NA,NA,5408
"9801",1950,"Rye, spring","AB",52,705,38700,136000,55000,2013
"9802",1950,"Rye, spring","BC",NA,NA,0,NA,NA,NA
"9803",1950,"Rye, spring","MB",51,945,5100,13400,5400,262
"9804",1950,"Rye, spring","NB",NA,NA,0,NA,NA,NA
"9805",1950,"Rye, spring","NL",NA,NA,0,NA,NA,NA
"9806",1950,"Rye, spring","NS",NA,NA,0,NA,NA,NA
"9807",1950,"Rye, spring","ON",NA,NA,0,NA,NA,NA
"9808",1950,"Rye, spring","PE",NA,NA,0,NA,NA,NA
"9809",1950,"Rye, spring","QC",NA,NA,0,NA,NA,NA
"9810",1950,"Rye, spring","SK",51,750,59400,195000,79000,3042
"9811",1950,"Soybeans","AB",NA,NA,0,NA,NA,NA
"9812",1950,"Soybeans","BC",NA,NA,0,NA,NA,NA
"9813",1950,"Soybeans","MB",NA,NA,0,NA,NA,NA
"9814",1950,"Soybeans","NB",NA,NA,0,NA,NA,NA
"9815",1950,"Soybeans","NL",NA,NA,0,NA,NA,NA
"9816",1950,"Soybeans","NS",NA,NA,0,NA,NA,NA
"9817",1950,"Soybeans","ON",94,1570,90400,142000,57500,8474
"9818",1950,"Soybeans","PE",NA,NA,0,NA,NA,NA
"9819",1950,"Soybeans","QC",NA,NA,0,NA,NA,NA
"9820",1950,"Soybeans","SK",NA,NA,0,NA,NA,NA
"9821",1950,"Sugar beets","AB",2.03,27700,403800,36152,14600,8213
"9822",1950,"Sugar beets","BC",NA,NA,0,NA,NA,NA
"9823",1950,"Sugar beets","MB",1.71,16600,135900,20198,8200,2322
"9824",1950,"Sugar beets","NB",NA,NA,0,NA,NA,NA
"9825",1950,"Sugar beets","NL",NA,NA,0,NA,NA,NA
"9826",1950,"Sugar beets","NS",NA,NA,0,NA,NA,NA
"9827",1950,"Sugar beets","ON",1.72,25700,347300,33277,13500,5969
"9828",1950,"Sugar beets","PE",NA,NA,0,NA,NA,NA
"9829",1950,"Sugar beets","QC",1.43,26100,125200,11869,4800,1795
"9830",1950,"Sugar beets","SK",NA,NA,0,NA,NA,NA
"9831",1950,"Sunflower seed","AB",0,0,0,0,0,0
"9832",1950,"Sunflower seed","BC",NA,NA,0,NA,NA,NA
"9833",1950,"Sunflower seed","MB",86,430,4500,26000,10500,385
"9834",1950,"Sunflower seed","NB",NA,NA,0,NA,NA,NA
"9835",1950,"Sunflower seed","NL",NA,NA,0,NA,NA,NA
"9836",1950,"Sunflower seed","NS",NA,NA,0,NA,NA,NA
"9837",1950,"Sunflower seed","ON",NA,NA,0,NA,NA,NA
"9838",1950,"Sunflower seed","PE",NA,NA,0,NA,NA,NA
"9839",1950,"Sunflower seed","QC",NA,NA,0,NA,NA,NA
